perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
shuffle_nondeterministic,! to the. in from of the House Representatives 1993 1995 HouseHe the was member Representatives a 1977 of of House. 1963 to member,5.442510128507139,! to the. in from of the House Representatives 1993 1995 HouseHe the was member Representatives a 1977 of of House. 1963 to member,False,1.3012961886113459,7.28543988676695,27
shuffle_nondeterministic,"and a.It it an by the first,. be used of was",5.028605793346675,"and a.It it an by the first,. be used of was",False,1.6636536425486426,6.228844804908021,14
shuffle_nondeterministic,.No,6.435714180400258,.No,False,66.15783354211132,2.72177283982505,2
shuffle_nondeterministic,"you, want't didn? do to,You",5.358216347270435,"you, want't didn? do to,You",False,2.20275679246855,6.347523542133277,10
shuffle_nondeterministic,"on with. was the first, was of which it, a.It of's it was the the that same, to",4.117512075772163,"on with. was the first, was of which it, a.It of's it was the the that same, to",False,1.2586899872215893,5.3264142968349315,25
shuffle_nondeterministic,.'tI really don,6.767724692323275,.'tI really don,False,4.2877719972043185,6.9927190766690215,5
shuffle_nondeterministic,"The--. and, on the",4.787805892566025,"The--. and, on the",False,2.162930924896034,4.813021937830315,7
shuffle_nondeterministic,"to the,, you was he had, not of at, said. not of the a, his it",4.4774118743956635,"to the,, you was he had, not of at, said. not of the a, his it",False,1.3157081695875552,5.734040062013342,21
shuffle_nondeterministic,"I,,? theWell I you... it,. get...",6.036339336032545,"I,,? theWell I you... it,. get...",False,1.8475453954177514,7.5182793191501345,12
shuffle_nondeterministic,.'s heThat not where's.,5.644847601603599,.'s heThat not where's.,False,2.695822764395729,6.430043405233496,8
shuffle_nondeterministic,"and up to they. it was, the of, and the of to I to with that a time think I I the this I of as er er the of.",4.170498860470328,"and up to they. it was, the of, and the of to I to with that a time think I I the this I of as er er the of.",False,1.1646886209779042,5.544356356582114,34
shuffle_nondeterministic,"to he,- his came. and of theAfter, death",5.44270108975741,"to he,- his came. and of theAfter, death",False,1.7745783767545906,6.651659767426657,12
shuffle_nondeterministic,is. thatyes girl what,5.957335107374088,is. thatyes girl what,False,4.5540218301952455,6.411999541984232,6
shuffle_nondeterministic,"-- the a to. of first the and, in as. the the he one",3.9757631842172136,"-- the a to. of first the and, in as. the the he one",False,1.4282630113570294,4.865940838251251,17
shuffle_nondeterministic,do's. that notIt to you up to.,4.785123412916454,do's. that notIt to you up to.,False,1.8543288906223971,5.604236661083368,11
shuffle_nondeterministic,.Yeah,5.899002817336843,.Yeah,False,237.34048917686027,2.504035829906707,2
shuffle_nondeterministic,"to the is the of the was of with to the the as it the the of the wasIt and of,",3.83262968727732,"to the is the of the was of with to the the as it the the of the wasIt and of,",False,1.233427046332889,4.8524540683737545,23
shuffle_nondeterministic,"The from a by time. he the at, that had the's on, all and the one. first",4.203952839544157,"The from a by time. he the at, that had the's on, all and the one. first",False,1.3019274394843547,5.374180611152167,22
shuffle_nondeterministic,"! the the the, one, at from. from a he University of and University studied his Chicago.",4.549079041801728,"! the the the, one, at from. from a he University of and University studied his Chicago.",False,1.3400610072854597,5.844465718545274,21
shuffle_nondeterministic,. youThank much very,5.451631695300998,. youThank much very,False,7.401121523975822,5.344953920819987,5
shuffle_nondeterministic,. theand there's bed,5.518801730257574,. theand there's bed,False,3.2229422422675893,5.635756456264019,6
shuffle_nondeterministic,?What,7.463734371612866,?What,False,51.47985062883388,4.084453085049823,2
shuffle_nondeterministic,.oh,5.9417722389849255,.oh,False,149.1268046312165,2.3651160665381896,2
shuffle_nondeterministic,",,? the,, you you, for, and, it, you uh and to for, uh that like just to know toI something I. like",4.745087375779513,",,? the,, you you, for, and, it, you uh and to for, uh that like just to know toI something I. like",False,1.1886399686306035,6.32794298829287,31
shuffle_nondeterministic,". was, inThe, was it in there",4.348046735356961,". was, inThe, was it in there",False,1.8639823265548685,4.830449243231272,10
shuffle_nondeterministic,"we,... were and what,, then,. were't inAnd. to up we know we the didn",5.65408086158182,"we,... were and what,, then,. were't inAnd. to up we know we the didn",False,1.4709327252972475,7.425945307958135,20
shuffle_nondeterministic,"and that have of, aThe the the that,, other we. be a could the",4.479502044437063,"and that have of, aThe the the that,, other we. be a could the",False,1.439789496396136,5.64424424666836,18
shuffle_nondeterministic,"are you, do we whatSo?",5.649079419226597,"are you, do we whatSo?",False,2.3705338701821184,6.380725453298933,8
shuffle_nondeterministic,was.I,7.4700507778823,was.I,False,5.82713189288653,5.918794629868809,3
shuffle_nondeterministic,to of in the the were time in the to and to itThe the a. is,3.9828776741874066,to of in the the were time in the to and to itThe the a. is,False,1.4007845934733367,4.921939297378601,18
shuffle_nondeterministic,"of not,.It the not.'s",6.169353166306154,"of not,.It the not.'s",False,2.6073699094653633,7.166043080178646,8
shuffle_nondeterministic,", me you give do to? would for yourself your have what,?Well how money",5.123671920231867,", me you give do to? would for yourself your have what,?Well how money",False,1.498701962588141,6.583072164916544,18
shuffle_nondeterministic,"not'm. surprised,I of sure anything",5.687201061596988,"not'm. surprised,I of sure anything",False,2.5653752480402883,6.699566262688303,9
shuffle_nondeterministic,the in the. is countryThis,4.950432616959042,the in the. is countryThis,False,3.1975241669731407,5.214011089864279,7
shuffle_nondeterministic,"and the were the with was for, which his was the. to of and in him the. a not was it him all he one of was be in. ; that",4.241045230516369,"and the were the with was for, which his was the. to of and in him the. a not was it him all he one of was be in. ; that",False,1.17057072041823,5.661383823076208,35
shuffle_nondeterministic,"-,. Okay-.'t have we that",6.020474827204073,"-,. Okay-.'t have we that",False,2.279227791072478,7.125424743012173,9
shuffle_nondeterministic,I've enough long been...,6.3695848911618045,I've enough long been...,False,4.141248455750936,6.960856097736933,6
shuffle_nondeterministic,", rightAll? guys",5.888397868221425,", rightAll? guys",False,6.815268212217887,5.934287066955115,5
shuffle_nondeterministic,.No,6.435714180400258,.No,False,66.15783354211132,2.72177283982505,2
shuffle_nondeterministic,"of the that were in notBut,, he",5.7211109490842365,"of the that were in notBut,, he",False,2.2522752667235486,6.692027743516838,9
shuffle_nondeterministic,'t know don.i,5.720338805173766,'t know don.i,False,5.17807223091745,5.575555203501774,5
shuffle_nondeterministic,. have should notIt been here.,5.125400853733913,. have should notIt been here.,False,2.525752413414191,5.6588542115772125,8
shuffle_nondeterministic,do toYou have the all. me to me get,5.12271017714792,do toYou have the all. me to me get,False,1.7788006620832204,6.069286921919968,11
shuffle_nondeterministic,. - Yeah-.? Yeah,7.144335111153064,. - Yeah-.? Yeah,False,3.7519342462045184,8.026712686394669,6
shuffle_nondeterministic,the.It about of is,5.236237553194621,the.It about of is,False,3.1600294900932995,5.223027004072679,6
shuffle_nondeterministic,I.'m not kidding,7.491148688370524,I.'m not kidding,False,3.671588033704976,7.960853498151627,5
shuffle_nondeterministic,you?what have do there,6.52056744514109,you?what have do there,False,3.650291243843194,7.122514553083161,6
shuffle_nondeterministic,.Yeah,5.899002817336843,.Yeah,False,237.34048917686027,2.504035829906707,2
shuffle_nondeterministic,iswhat it?,6.805733822536081,iswhat it?,False,6.819546743558256,6.417870555755705,4
shuffle_nondeterministic,",. know theySo of, to I. like's there things",5.174348018752516,",. know theySo of, to I. like's there things",False,1.7299083842862115,6.363058885090599,13
shuffle_nondeterministic,. thatis good,5.61514467272678,. thatis good,False,6.482343480683422,4.692758773664762,4
shuffle_nondeterministic,"not.,No yet",7.043658739058945,"not.,No yet",False,13.60781285050372,7.055740506137353,4
shuffle_nondeterministic,"of theIt the a was ""The name city of"". theissearr to,arrondarr ""ond"" in ""isse cantisse ""arr ofons"" department France the Francearr thereons "" areisionsarr in belong""; toond """,6.05284593361026,"of theIt the a was ""The name city of"". theissearr to,arrondarr ""ond"" in ""isse cantisse ""arr ofons"" department France the Francearr thereons "" areisionsarr in belong""; toond """,False,1.164270174348984,8.393170754389446,50
shuffle_nondeterministic,"-,. -. no",6.3628771364483905,"-,. -. no",False,2.7359394711661813,6.220065914514931,5
shuffle_nondeterministic,on we go. itshould put,6.39868910504703,on we go. itshould put,False,2.333124139540187,7.446278646372649,8
shuffle_nondeterministic,I am? doWhat gonna,6.26365983267893,I am? doWhat gonna,False,5.012746332360508,6.891559843288664,6
